@Paeruginosa|NC_008463|6537648
@Strain	Refseq_Accession	Replicon	Locus_Tag	Feature_Type	Start	Stop	Strand	Gene_Name
Paeruginosa	NC_008463	Chromosome	PA14_62810	gene	5604283	5604672	-	secG
Paeruginosa	NC_008463	Chromosome	PA14_62830	gene	5604675	5605430	-	tpiA
Paeruginosa	NC_008463	Chromosome	PA14_62840	gene	5605496	5606833	-	glmM
Paeruginosa	NC_008463	Chromosome	PA14_62850	gene	5606850	5607701	-	folP
Paeruginosa	NC_008463	Chromosome	PA14_62860	gene	5607711	5609630	-	ftsH
Paeruginosa	NC_008463	Chromosome	PA14_62870	gene	5609829	5610452	-	rrmJ
Paeruginosa	NC_008463	Chromosome	PA14_62880	gene	5610547	5610861	+	yhbY
Paeruginosa	NC_008463	Chromosome	PA14_62890	gene	5610902	5611309	-	.
Paeruginosa	NC_008463	Chromosome	PA14_62900	gene	5611320	5611796	-	greA
Paeruginosa	NC_008463	Chromosome	PA14_62910	gene	5611793	5615014	-	carB
Paeruginosa	NC_008463	Chromosome	PA14_62920	gene	5615034	5615684	-	yeaS
Paeruginosa	NC_008463	Chromosome	PA14_62930	gene	5615696	5616832	-	carA
Paeruginosa	NC_008463	Chromosome	PA4758.1	gene	5616880	5616990	-	.
Paeruginosa	NC_008463	Chromosome	PA14_62940	gene	5617015	5617821	-	dapB
Paeruginosa	NC_008463	Chromosome	PA14_62960	gene	5617878	5619011	-	dnaJ
Paeruginosa	NC_008463	Chromosome	PA14_62970	gene	5619127	5621040	-	dnaK
Paeruginosa	NC_008463	Chromosome	PA14_62990	gene	5621130	5621690	-	grpE
Paeruginosa	NC_008463	Chromosome	PA14_63010	gene	5621858	5623534	+	recN
Paeruginosa	NC_008463	Chromosome	PA14_63020	gene	5623604	5624008	-	fur
Paeruginosa	NC_008463	Chromosome	PA14_63030	gene	5624106	5624636	+	omlA
Paeruginosa	NC_008463	Chromosome	PA14_63040	gene	5624704	5625009	-	yfjF
Paeruginosa	NC_008463	Chromosome	PA14_63050	gene	5625002	5625436	-	yfjG
Paeruginosa	NC_008463	Chromosome	PA14_63060	gene	5625711	5626190	+	smpB
Paeruginosa	NC_008463	Chromosome	PA14_63070	gene	5626213	5626986	-	pdhR
Paeruginosa	NC_008463	Chromosome	PA14_63080	gene	5627315	5628997	+	lldP
Paeruginosa	NC_008463	Chromosome	PA14_63090	gene	5629153	5630298	+	lldD
Paeruginosa	NC_008463	Chromosome	PA14_63100	gene	5630365	5633181	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63110	gene	5633510	5633992	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63120	gene	5634070	5635119	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63130	gene	5635122	5635982	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63150	gene	5635995	5636660	+	pmrA
Paeruginosa	NC_008463	Chromosome	PA14_63160	gene	5636684	5638117	+	pmrB
Paeruginosa	NC_008463	Chromosome	PA14_63170	gene	5638181	5638579	+	cueR
Paeruginosa	NC_008463	Chromosome	PA14_63190	gene	5639111	5640004	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63200	gene	5640094	5640987	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63210	gene	5641111	5642292	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63220	gene	5642400	5642645	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63230	gene	5642679	5643569	-	yedA
Paeruginosa	NC_008463	Chromosome	PA14_63240	gene	5643724	5644191	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63250	gene	5644360	5645637	-	yfcY
Paeruginosa	NC_008463	Chromosome	PA14_63270	gene	5645892	5647247	+	fabG
Paeruginosa	NC_008463	Chromosome	PA14_63280	gene	5647324	5648325	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63290	gene	5648586	5649443	+	phaJ3
Paeruginosa	NC_008463	Chromosome	PA14_63300	gene	5649525	5649830	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63310	gene	5649827	5650576	+	smtA
Paeruginosa	NC_008463	Chromosome	PA14_63320	gene	5650642	5651262	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63330	gene	5651247	5652182	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63340	gene	5652314	5652877	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63350	gene	5652879	5653361	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63360	gene	5653351	5653728	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63370	gene	5653725	5654192	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63380	gene	5654309	5655037	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63390	gene	5655060	5655638	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63410	gene	5655635	5656435	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63420	gene	5656494	5656610	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63430	gene	5656731	5657099	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63440	gene	5657320	5657700	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63450	gene	5657975	5658310	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63460	gene	5658407	5658498	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63470	gene	5658630	5659247	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63480	gene	5659342	5660739	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63500	gene	5660788	5662194	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63520	gene	5662476	5663159	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63530	gene	5663163	5665088	-	selB
Paeruginosa	NC_008463	Chromosome	PA14_63540	gene	5665085	5666491	-	selA
Paeruginosa	NC_008463	Chromosome	PA14_63550	gene	5666570	5667499	-	fdhE
Paeruginosa	NC_008463	Chromosome	PA14_63570	gene	5667632	5668258	-	fdnI
Paeruginosa	NC_008463	Chromosome	PA14_63580	gene	5668330	5669259	-	fdnH
Paeruginosa	NC_008463	Chromosome	PA14_63605	gene	5669268	5672348	-	fdnG
Paeruginosa	NC_008463	Chromosome	PA14_63620	gene	5672656	5673585	-	lipC
Paeruginosa	NC_008463	Chromosome	PA14_63640	gene	5673945	5675990	+	fadH2
Paeruginosa	NC_008463	Chromosome	PA14_63650	gene	5676199	5676648	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63660	gene	5676805	5678040	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63680	gene	5678016	5678510	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63700	gene	5678513	5679949	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63710	gene	5679946	5680920	-	gtrB
Paeruginosa	NC_008463	Chromosome	PA14_63720	gene	5680917	5681279	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63730	gene	5681516	5682877	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63740	gene	5682853	5683221	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63750	gene	5683209	5684876	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63770	gene	5684919	5685128	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63780	gene	5685179	5685955	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63800	gene	5686053	5688764	-	mgtA
Paeruginosa	NC_008463	Chromosome	PA14_63820	gene	5688991	5689209	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63830	gene	5689539	5690378	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63840	gene	5690503	5690958	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63850	gene	5690963	5692366	-	lpd3
Paeruginosa	NC_008463	Chromosome	PA14_63860	gene	5692539	5693078	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63880	gene	5693146	5693706	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63890	gene	5693711	5694508	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63900	gene	5694739	5695356	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63910	gene	5695402	5696256	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63920	gene	5696238	5697539	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63940	gene	5697536	5698327	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63960	gene	5698357	5700483	-	.
Paeruginosa	NC_008463	Chromosome	PA14_63970	gene	5700625	5701779	+	.
Paeruginosa	NC_008463	Chromosome	PA14_63990	gene	5702032	5703942	-	speA
Paeruginosa	NC_008463	Chromosome	PA14_64000	gene	5704193	5704564	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64010	gene	5704768	5705304	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64030	gene	5705308	5706378	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64050	gene	5706731	5708359	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64060	gene	5708437	5710410	+	ctpL
Paeruginosa	NC_008463	Chromosome	PA14_64080	gene	5710570	5712345	+	dipZ
Paeruginosa	NC_008463	Chromosome	PA14_64090	gene	5712489	5712932	+	aroQ1
Paeruginosa	NC_008463	Chromosome	PA14_64100	gene	5712956	5713426	+	accB
Paeruginosa	NC_008463	Chromosome	PA14_64110	gene	5713444	5714793	+	accC
Paeruginosa	NC_008463	Chromosome	PA14_64120	gene	5714904	5715770	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64140	gene	5715852	5716736	+	prmA
Paeruginosa	NC_008463	Chromosome	PA14_64170	gene	5716832	5718109	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64180	gene	5718313	5719311	+	yhdG
Paeruginosa	NC_008463	Chromosome	PA14_64190	gene	5719308	5719631	+	fis
Paeruginosa	NC_008463	Chromosome	PA14_64200	gene	5719711	5721318	+	purH
Paeruginosa	NC_008463	Chromosome	PA14_64220	gene	5721422	5722711	+	purD
Paeruginosa	NC_008463	Chromosome	PA14_64230	gene	5722815	5725643	+	retS
Paeruginosa	NC_008463	Chromosome	PA14_64240	gene	5726098	5726691	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64260	gene	5726982	5727074	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64270	gene	5727116	5728381	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64280	gene	5728528	5730117	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64290	gene	5730114	5731193	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64300	gene	5731190	5732047	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64310	gene	5732184	5732882	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64320	gene	5732966	5733418	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64335	gene	5733427	5734269	+	ureD
Paeruginosa	NC_008463	Chromosome	PA14_64350	gene	5734271	5734573	+	ureA
Paeruginosa	NC_008463	Chromosome	PA14_64360	gene	5734582	5735100	+	yncA
Paeruginosa	NC_008463	Chromosome	PA14_64370	gene	5735117	5735422	+	ureB
Paeruginosa	NC_008463	Chromosome	PA14_64390	gene	5735485	5737185	+	ureC
Paeruginosa	NC_008463	Chromosome	PA14_64400	gene	5737454	5738671	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64410	gene	5738681	5738947	-	ybiI
Paeruginosa	NC_008463	Chromosome	PA14_64420	gene	5739073	5739687	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64430	gene	5739839	5740534	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64440	gene	5740541	5741404	-	bcpA
Paeruginosa	NC_008463	Chromosome	PA14_64450	gene	5741612	5742877	+	yegD
Paeruginosa	NC_008463	Chromosome	PA14_64460	gene	5743033	5743449	-	psiF
Paeruginosa	NC_008463	Chromosome	PA14_64470	gene	5743847	5744143	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64480	gene	5744232	5744576	+	osmE
Paeruginosa	NC_008463	Chromosome	PA14_64490	gene	5744620	5745027	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64500	gene	5745174	5745986	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64510	gene	5745988	5748057	-	yhjG
Paeruginosa	NC_008463	Chromosome	PA14_64520	gene	5748353	5748886	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64530	gene	5749160	5749501	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64540	gene	5749615	5750382	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64550	gene	5750379	5750993	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64560	gene	5751047	5751670	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64570	gene	5751808	5752497	+	irlR
Paeruginosa	NC_008463	Chromosome	PA14_64580	gene	5752476	5753867	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64590	gene	5753858	5755174	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64610	gene	5755394	5756506	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64620	gene	5756503	5757603	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64640	gene	5757762	5758391	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64650	gene	5758621	5759124	+	ureE
Paeruginosa	NC_008463	Chromosome	PA14_64660	gene	5759121	5759792	+	ureF
Paeruginosa	NC_008463	Chromosome	PA14_64670	gene	5759803	5760417	+	ureG
Paeruginosa	NC_008463	Chromosome	PA14_64680	gene	5760447	5761019	+	ureJ
Paeruginosa	NC_008463	Chromosome	PA14_64690	gene	5761035	5762057	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64700	gene	5762050	5762586	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64710	gene	5762752	5765721	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64720	gene	5765866	5767119	-	opdK
Paeruginosa	NC_008463	Chromosome	PA14_64740	gene	5767227	5768696	-	pchA
Paeruginosa	NC_008463	Chromosome	PA14_64750	gene	5768719	5770059	-	benK
Paeruginosa	NC_008463	Chromosome	PA14_64770	gene	5770146	5771732	-	mdlC
Paeruginosa	NC_008463	Chromosome	PA14_64780	gene	5771833	5772729	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64790	gene	5772744	5774078	-	vanK
Paeruginosa	NC_008463	Chromosome	PA14_64800	gene	5774457	5775512	+	vanA
Paeruginosa	NC_008463	Chromosome	PA14_64810	gene	5775527	5776480	+	vanB
Paeruginosa	NC_008463	Chromosome	PA14_64820	gene	5776477	5777190	-	vanR
Paeruginosa	NC_008463	Chromosome	PA14_64840	gene	5777254	5778015	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64850	gene	5778373	5779266	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64860	gene	5779337	5780053	-	livF
Paeruginosa	NC_008463	Chromosome	PA14_64870	gene	5780050	5780922	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64880	gene	5780919	5782196	-	braE
Paeruginosa	NC_008463	Chromosome	PA14_64890	gene	5782207	5783121	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64900	gene	5783356	5784480	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64910	gene	5785100	5786038	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64920	gene	5786095	5787720	+	.
Paeruginosa	NC_008463	Chromosome	PA14_64930	gene	5787767	5788462	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64940	gene	5788477	5789079	-	.
Paeruginosa	NC_008463	Chromosome	PA14_64950	gene	5789189	5789848	+	pncA
Paeruginosa	NC_008463	Chromosome	PA14_64960	gene	5789851	5791050	+	pncB1
Paeruginosa	NC_008463	Chromosome	PA14_64980	gene	5791079	5791906	+	nadE
Paeruginosa	NC_008463	Chromosome	PA14_64990	gene	5792041	5792964	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65000	gene	5793033	5793479	-	azu
Paeruginosa	NC_008463	Chromosome	PA14_65010	gene	5793755	5794342	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65030	gene	5794355	5795050	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65040	gene	5795237	5796088	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65050	gene	5796339	5797274	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65060	gene	5797274	5799772	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65080	gene	5800034	5802277	-	ygiR
Paeruginosa	NC_008463	Chromosome	PA14_65090	gene	5802370	5804391	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65110	gene	5804393	5805469	-	alr
Paeruginosa	NC_008463	Chromosome	PA14_65130	gene	5805538	5806932	-	dnaB
Paeruginosa	NC_008463	Chromosome	PA14_65150	gene	5807061	5807507	-	rplI
Paeruginosa	NC_008463	Chromosome	PA14_65160	gene	5807529	5808398	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65170	gene	5808435	5808665	-	rpsR
Paeruginosa	NC_008463	Chromosome	PA14_65180	gene	5808695	5809114	-	rpsF
Paeruginosa	NC_008463	Chromosome	PA14_65190	gene	5809333	5810079	-	yjfH
Paeruginosa	NC_008463	Chromosome	PA14_65200	gene	5810076	5812799	-	rnr
Paeruginosa	NC_008463	Chromosome	PA14_65210	gene	5813004	5813087	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65220	gene	5813220	5813303	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65230	gene	5813463	5814755	-	purA
Paeruginosa	NC_008463	Chromosome	PA14_65250	gene	5814807	5815991	-	hisZ
Paeruginosa	NC_008463	Chromosome	PA14_65260	gene	5816026	5816211	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65270	gene	5816307	5817176	-	hflC
Paeruginosa	NC_008463	Chromosome	PA14_65280	gene	5817176	5818378	-	hflK
Paeruginosa	NC_008463	Chromosome	PA14_65300	gene	5818473	5819774	-	hflX
Paeruginosa	NC_008463	Chromosome	PA14_65310	gene	5819787	5820035	-	hfq
Paeruginosa	NC_008463	Chromosome	PA14_65320	gene	5820141	5821112	-	miaA
Paeruginosa	NC_008463	Chromosome	PA14_65350	gene	5821170	5823071	-	mutL
Paeruginosa	NC_008463	Chromosome	PA14_65370	gene	5823071	5824498	-	amiB
Paeruginosa	NC_008463	Chromosome	PA14_65380	gene	5824507	5824974	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65390	gene	5824962	5826470	-	yjeF
Paeruginosa	NC_008463	Chromosome	PA14_65400	gene	5826552	5827637	+	yjeS
Paeruginosa	NC_008463	Chromosome	PA14_65410	gene	5827671	5828213	-	orn
Paeruginosa	NC_008463	Chromosome	PA14_65420	gene	5828325	5829344	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65430	gene	5829348	5830391	-	motB
Paeruginosa	NC_008463	Chromosome	PA14_65450	gene	5830411	5831262	-	motA
Paeruginosa	NC_008463	Chromosome	PA14_65470	gene	5831403	5832914	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65480	gene	5832989	5833804	+	rhdA
Paeruginosa	NC_008463	Chromosome	PA14_65500	gene	5833808	5834677	+	psd
Paeruginosa	NC_008463	Chromosome	PA14_65520	gene	5835355	5836818	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65540	gene	5836883	5838958	+	fimX
Paeruginosa	NC_008463	Chromosome	PA14_65560	gene	5839045	5840334	-	serB
Paeruginosa	NC_008463	Chromosome	PA14_65570	gene	5840480	5842018	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65580	gene	5842015	5842551	+	ybcI
Paeruginosa	NC_008463	Chromosome	PA14_65590	gene	5842609	5843319	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65605	gene	5843612	5845876	-	parC
Paeruginosa	NC_008463	Chromosome	PA14_65630	gene	5845884	5846408	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65640	gene	5846405	5847418	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65660	gene	5847418	5849307	-	parE
Paeruginosa	NC_008463	Chromosome	PA14_65670	gene	5849319	5849939	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65690	gene	5850072	5850890	-	icc
Paeruginosa	NC_008463	Chromosome	PA14_65700	gene	5851044	5851502	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65710	gene	5851493	5852110	-	aspP
Paeruginosa	NC_008463	Chromosome	PA14_65720	gene	5852353	5853099	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65740	gene	5853158	5855041	-	thiC
Paeruginosa	NC_008463	Chromosome	PA14_65750	gene	5855497	5856945	+	ompH
Paeruginosa	NC_008463	Chromosome	PA14_65760	gene	5857011	5857715	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65770	gene	5857766	5858947	-	aspC
Paeruginosa	NC_008463	Chromosome	PA14_65795	gene	5858970	5860649	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65810	gene	5860692	5862782	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65820	gene	5862849	5864009	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65840	gene	5864030	5864821	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65850	gene	5865080	5866492	-	rocE
Paeruginosa	NC_008463	Chromosome	PA14_65860	gene	5866676	5868988	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65870	gene	5868925	5869701	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65880	gene	5869705	5870439	-	dmsR
Paeruginosa	NC_008463	Chromosome	PA14_65900	gene	5870557	5871204	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65920	gene	5871281	5872372	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65940	gene	5872546	5874492	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65950	gene	5874570	5875169	+	.
Paeruginosa	NC_008463	Chromosome	PA14_65960	gene	5875218	5876495	-	waaA
Paeruginosa	NC_008463	Chromosome	PA14_65970	gene	5876531	5877415	-	.
Paeruginosa	NC_008463	Chromosome	PA14_65990	gene	5877500	5877832	+	qacH
Paeruginosa	NC_008463	Chromosome	PA14_66000	gene	5877893	5879068	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66010	gene	5879065	5879877	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66020	gene	5880046	5880966	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66040	gene	5880991	5882199	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66050	gene	5882248	5883537	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66060	gene	5883665	5885089	-	rfaE
Paeruginosa	NC_008463	Chromosome	PA14_66080	gene	5885130	5886941	-	msbA
Paeruginosa	NC_008463	Chromosome	PA14_66090	gene	5887049	5887699	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66100	gene	5887707	5888906	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66110	gene	5888931	5889815	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66120	gene	5889976	5890932	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66140	gene	5891005	5892423	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66150	gene	5892427	5893323	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66160	gene	5893317	5894453	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66170	gene	5894437	5896194	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66190	gene	5896298	5897776	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66200	gene	5897773	5898531	-	wapQ
Paeruginosa	NC_008463	Chromosome	PA14_66210	gene	5898528	5899262	-	waaX
Paeruginosa	NC_008463	Chromosome	PA14_66220	gene	5899262	5900068	-	waaP
Paeruginosa	NC_008463	Chromosome	PA14_66230	gene	5900065	5901186	-	waaG
Paeruginosa	NC_008463	Chromosome	PA14_66240	gene	5901186	5902250	-	waaC
Paeruginosa	NC_008463	Chromosome	PA14_66250	gene	5902247	5903284	-	waaF
Paeruginosa	NC_008463	Chromosome	PA14_66260	gene	5903344	5904267	-	ilvE
Paeruginosa	NC_008463	Chromosome	PA14_66270	gene	5904323	5907271	-	glnE
Paeruginosa	NC_008463	Chromosome	PA14_66290	gene	5907553	5910201	+	aceE
Paeruginosa	NC_008463	Chromosome	PA14_66310	gene	5910346	5911989	+	aceF
Paeruginosa	NC_008463	Chromosome	PA14_66320	gene	5912407	5915106	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66330	gene	5915201	5915848	+	msrA
Paeruginosa	NC_008463	Chromosome	PA14_66340	gene	5915852	5916688	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66350	gene	5916990	5918792	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66380	gene	5919211	5920827	+	cvrA
Paeruginosa	NC_008463	Chromosome	PA14_66400	gene	5920919	5924275	+	aefA
Paeruginosa	NC_008463	Chromosome	PA14_66410	gene	5924342	5925802	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66420	gene	5926208	5926927	+	ytnM
Paeruginosa	NC_008463	Chromosome	PA14_66440	gene	5927048	5928325	+	metY
Paeruginosa	NC_008463	Chromosome	PA14_66450	gene	5928416	5928868	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66460	gene	5928981	5929796	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66480	gene	5929818	5930585	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66490	gene	5930676	5931581	-	ynfL
Paeruginosa	NC_008463	Chromosome	PA14_66510	gene	5931759	5933075	+	ynfM
Paeruginosa	NC_008463	Chromosome	PA14_66520	gene	5933103	5934032	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66530	gene	5934144	5935217	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66540	gene	5935291	5936271	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66550	gene	5936392	5937459	-	hemE
Paeruginosa	NC_008463	Chromosome	PA14_66560	gene	5937636	5939069	-	gltD
Paeruginosa	NC_008463	Chromosome	PA14_66570	gene	5939098	5943543	-	gltB
Paeruginosa	NC_008463	Chromosome	PA14_66580	gene	5943768	5945423	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66600	gene	5945430	5946536	-	aroB
Paeruginosa	NC_008463	Chromosome	PA14_66610	gene	5946586	5947104	-	aroK
Paeruginosa	NC_008463	Chromosome	PA14_66620	gene	5947116	5949248	-	pilQ
Paeruginosa	NC_008463	Chromosome	PA14_66630	gene	5949302	5949826	-	pilP
Paeruginosa	NC_008463	Chromosome	PA14_66640	gene	5949823	5950446	-	pilO
Paeruginosa	NC_008463	Chromosome	PA14_66650	gene	5950443	5951039	-	pilN
Paeruginosa	NC_008463	Chromosome	PA14_66660	gene	5951039	5952103	-	pilM
Paeruginosa	NC_008463	Chromosome	PA14_66670	gene	5952288	5954759	+	ponA
Paeruginosa	NC_008463	Chromosome	PA14_66680	gene	5954855	5956123	-	maeB
Paeruginosa	NC_008463	Chromosome	PA14_66690	gene	5956226	5957665	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66700	gene	5957662	5958429	-	.
Paeruginosa	NC_008463	Chromosome	PA14_66710	gene	5958489	5958704	-	rpmE
Paeruginosa	NC_008463	Chromosome	PA14_66720	gene	5958880	5961099	+	priA
Paeruginosa	NC_008463	Chromosome	PA14_66750	gene	5961348	5963111	+	argS
Paeruginosa	NC_008463	Chromosome	PA14_66760	gene	5963146	5963841	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66770	gene	5963960	5964493	+	hslV
Paeruginosa	NC_008463	Chromosome	PA14_66790	gene	5964522	5965865	+	hslU
Paeruginosa	NC_008463	Chromosome	PA14_66800	gene	5965960	5966331	+	.
Paeruginosa	NC_008463	Chromosome	PA14_66820	gene	5966750	5968429	+	phaC1
Paeruginosa	NC_008463	Chromosome	PA14_66830	gene	5968582	5969439	+	phaD
Paeruginosa	NC_008463	Chromosome	PA14_66840	gene	5969743	5971425	+	phaC2
Paeruginosa	NC_008463	Chromosome	PA14_66850	gene	5971481	5972098	+	phaD
Paeruginosa	NC_008463	Chromosome	PA14_66875	gene	5972142	5973071	-	phaF
